bug_id,"short_desc","bug_status","keywords","product","component","version","op_sys","target_milestone","qa_contact","short_short_desc","assigned_to","reporter"
560479,"Create l10n bugzilla component for Maithili (mai)","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Create l10n bugzilla component for Maithili (mai)","timeless","l10n"
560522,"Create l10n bugzilla component for Scottish Gaelic (gd)","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Create l10n bugzilla component for Scottish Gaelic (gd)","timeless","l10n"
560845,"Request to add the keyword ""drupal-admin-fixable""","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Linux","---","timeless","Request to add the keyword ""drupal-admin-fixable""","timeless","mozilla+bugzilla"
561425,"Update Category support.mozilla.com, product knowledge base articles","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Update Category support.mozilla.com, product knowledge base articles","timeless","tanner.sumo.bugs"
561521,"Add 1.5.5, 1.5.6, and 1.5.7 milestones to support product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add 1.5.5, 1.5.6, and 1.5.7 milestones to support product","timeless","james"
561569,"Please create an approval-thunderbird3.1 attachment flag","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please create an approval-thunderbird3.1 attachment flag","timeless","mbanner"
562063,"Create l10n bugzilla component for Iloko (ilo)","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Create l10n bugzilla component for Iloko (ilo)","timeless","l10n"
563622,"Move SeaMonkey's ""Error Console"" component to the Graveyard","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Move SeaMonkey's ""Error Console"" component to the Graveyard","timeless","kairo"
563670,"Need a 1.6.3 milestone for Webtools (Socorro)","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Need a 1.6.3 milestone for Webtools (Socorro)","timeless","laura"
563696,"SeaMonkey 2.0.6 and 2.1a2 flags/keyword/target-milestones","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","SeaMonkey 2.0.6 and 2.1a2 flags/keyword/target-milestones","timeless","kairo"
563928,"Merge the three ""Account Request"" components into ""Repository Account Requests""","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Merge the three ""Account Request"" components into ""Repository Account Requests""","timeless","gerv"
564282,"enable core flags for plugins product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","enable core flags for plugins product","timeless","timeless"
564617,"Change default assignee of new Ubiquity bugs from avarma to nobody","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","Change default assignee of new Ubiquity bugs from avarma to nobody","timeless","avarma"
564811,"Request flashplayer-needsbackport flag for Tamarin product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows 7","---","timeless","Request flashplayer-needsbackport flag for Tamarin product","timeless","trbaker"
565227,"adding in-litmus & in-testsuite flag to Mozilla Labs for Test Pilot","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","adding in-litmus & in-testsuite flag to Mozilla Labs for Test Pilot","timeless","tchung"
565555,"Please add milestone 1.5.4.1 to support.mozilla.com product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please add milestone 1.5.4.1 to support.mozilla.com product","timeless","james"
567595,"create bugzilla 3.6.2 flag","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","create bugzilla 3.6.2 flag","timeless","timeless"
568269,"Please hide camino2.0.3 flag and add camino2.0.4 flag","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please hide camino2.0.3 flag and add camino2.0.4 flag","timeless","alqahira"
570523,"Move SeaMonkey's ""View Source"" component to the Graveyard","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Move SeaMonkey's ""View Source"" component to the Graveyard","timeless","kairo"
572993,"Please disable the approval-thunderbird3.0.5 flag","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please disable the approval-thunderbird3.0.5 flag","timeless","mbanner"
574384,"Update/disable Fennec target milestones","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","Update/disable Fennec target milestones","timeless","mark.finkle"
574922,"Add ""Lightning 1.0b2"" and ""Sunbird 1.0b1"" to ""Version"" field of Product Calendar","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add ""Lightning 1.0b2"" and ""Sunbird 1.0b1"" to ""Version"" field of Product Calendar","timeless","ssitter"
575404,"Please remove Fennec components ""Linux/Maemo"" and ""Windows Mobile""","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please remove Fennec components ""Linux/Maemo"" and ""Windows Mobile""","timeless","doug.turner"
575730,"Add 1.0b3 as target milestones for the Calendar product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add 1.0b3 as target milestones for the Calendar product","timeless","mschroeder"
576252,"SeaMonkey 2.0.7 flags/keyword","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","SeaMonkey 2.0.7 flags/keyword","timeless","kairo"
576816,"Revisit versions and target milestones for Mozilla Stats product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Revisit versions and target milestones for Mozilla Stats product","timeless","deinspanjer"
577168,"Rename ""Newsgroups"" to ""Discussion Forums""","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Rename ""Newsgroups"" to ""Discussion Forums""","timeless","gerv"
577595,"Add NSPR versions and target milestones 4.8.7,4.8.8,4.8.9,4.9","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add NSPR versions and target milestones 4.8.7,4.8.8,4.8.9,4.9","timeless","wtc"
578371,"Add Versions 1.1 2.3 2.5 2.7 3.0 and Target milestones 2.5 2.7 to Webtools for Input Component","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add Versions 1.1 2.3 2.5 2.7 3.0 and Target milestones 2.5 2.7 to Webtools for Input Component","timeless","mozaakash"
578726,"Please Remove the Component for the Jetpack Gallery","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","Please Remove the Component for the Jetpack Gallery","timeless","ryansnyder.me+bugs"
580555,"Please disable the approval-thunderbird3.1.1 and approval-thunderbird3.0.6 flags","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please disable the approval-thunderbird3.1.1 and approval-thunderbird3.0.6 flags","timeless","mbanner"
581039,"add testopia version 2.4 and milestones 2.4 and 2.5","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Linux","---","timeless","add testopia version 2.4 and milestones 2.4 and 2.5","timeless","gregaryh"
585561,"Please disable the approval-thunderbird3.1.2 flag","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please disable the approval-thunderbird3.1.2 flag","timeless","mbanner"
586785,"Change references to 'Eudora 8' to 'Eudora OSE'","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Change references to 'Eudora 8' to 'Eudora OSE'","timeless","mozilla-bugs"
586932,"Please create an attachment flag for approval-thunderbird3.2a1","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please create an attachment flag for approval-thunderbird3.2a1","timeless","mbanner"
587511,"SeaMonkey 2.1b1 approval flag","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","SeaMonkey 2.1b1 approval flag","timeless","kairo"
601953,"Need a 1.7.5 milestone for Webtools::Socorro","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Need a 1.7.5 milestone for Webtools::Socorro","timeless","laura"
602192,"Please add milestone 2.2.6 to the support.mozilla.com product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please add milestone 2.2.6 to the support.mozilla.com product","timeless","james"
602466,"escape <> in description of Toolkit: Video/Audio Controls","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","escape <> in description of Toolkit: Video/Audio Controls","timeless","timeless"
602569,"Please add milestone 2.2.7 to support.mozilla.com and deactivate two","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows 7","---","timeless","Please add milestone 2.2.7 to support.mozilla.com and deactivate two","timeless","james"
604883,"Move dead Core::Java components to Graveyard and close bugs","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows 7","---","timeless","Move dead Core::Java components to Graveyard and close bugs","timeless","khuey"
607391,"Please hide camino2.0.5 flag and add camino2.0.6 flag","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please hide camino2.0.5 flag and add camino2.0.6 flag","timeless","alqahira"
615594,"Add milestones to support.mozilla.com product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add milestones to support.mozilla.com product","timeless","james"
617253,"Please move Toolkit: Data Collection/Metrics to the graveyard","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please move Toolkit: Data Collection/Metrics to the graveyard","timeless","philringnalda"
617929,"Add Tamarin milestone: flash11-Nigel","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add Tamarin milestone: flash11-Nigel","timeless","trbaker"
624649,"add mozilla2.0b10 / Firefox 4.0b10 target milestones","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","add mozilla2.0b10 / Firefox 4.0b10 target milestones","timeless","dao"
624655,"Add fennec target milestones for 2.0b2, 2.0b3, and 2.0b4","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","timeless","Add fennec target milestones for 2.0b2, 2.0b3, and 2.0b4","timeless","timeless"
624776,"Retire Mozilla Labs::FlightDeck","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Linux","---","timeless","Retire Mozilla Labs::FlightDeck","timeless","clouserw"
627982,"add mozilla2.0b11 / Firefox 4.0b11 target milestones","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","add mozilla2.0b11 / Firefox 4.0b11 target milestones","timeless","dao"
628442,"Rename the keyword ux-feedback to ux-userfeedback","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Rename the keyword ux-feedback to ux-userfeedback","timeless","faaborg"
634842,"enable approval2.0 in addons.mozilla.org:blocklisting","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows 7","---","administation","enable approval2.0 in addons.mozilla.org:blocklisting","timeless","timeless"
641778,"Add versions 10.0, 10.1, 10.2, 10.3 to Plugins product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows 7","---","administation","Add versions 10.0, 10.1, 10.2, 10.3 to Plugins product","timeless","timeless"
649387,"Update plugins descriptions to mention AntiVirus/Firewalls","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Mac OS X","---","administation","Update plugins descriptions to mention AntiVirus/Firewalls","timeless","timeless"
649509,"fix remaining mozilla2.2's and add missing mozilla4/5 / Firefox 4/5/6's","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows 7","---","administation","fix remaining mozilla2.2's and add missing mozilla4/5 / Firefox 4/5/6's","timeless","timeless"
271978,"move several components from Firefox to Toolkit","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","move several components from Firefox to Toolkit","gerv","steffen.wilberg"
